Time point: 380.0 | correctWork: 1.0
Time point: 5119.0 | stress: 48.0
Time point: 5261.0 | correctWork: 48.0
Time point: 5261.0 | stress: 49.0
Time point: 5355.0 | correctWork: 49.0
Time point: 5355.0 | stress: 50.0
Time point: 5482.0 | correctWork: 50.0
Time point: 5482.0 | stress: 51.0
Time point: 5587.0 | correctWork: 51.0
Time point: 5587.0 | stress: 52.0
Time point: 5680.0 | correctWork: 52.0
Time point: 5680.0 | stress: 53.0
Time point: 5781.0 | correctWork: 53.0
Time point: 5781.0 | stress: 54.0
Time point: 5840.0 | correctWork: 54.0
Time point: 5840.0 | stress: 55.0
Time point: 5955.0 | correctWork: 55.0
Time point: 5955.0 | stress: 56.0
Time point: 6048.0 | correctWork: 56.0
Time point: 6048.0 | stress: 57.0
Time point: 6162.0 | correctWork: 57.0
Time point: 6162.0 | stress: 58.0
Time point: 6302.0 | correctWork: 58.0
Time point: 6302.0 | stress: 59.0
Time point: 6396.0 | correctWork: 59.0
Time point: 6396.0 | stress: 60.0
Time point: 6489.0 | correctWork: 60.0
Time point: 6489.0 | stress: 61.0
Time point: 6626.0 | correctWork: 61.0
Time point: 6626.0 | stress: 62.0
Time point: 6709.0 | correctWork: 62.0
Time point: 6709.0 | stress: 63.0
Time point: 6729.0 | correctWork: 63.0
Time point: 6729.0 | stress: 64.0
Time point: 6925.0 | correctWork: 64.0
Time point: 6925.0 | stress: 65.0
Time point: 7020.0 | correctWork: 65.0
Time point: 7020.0 | stress: 66.0
Time point: 7164.0 | correctWork: 66.0
Time point: 7164.0 | stress: 67.0
Time point: 7258.0 | correctWork: 67.0
Time point: 7258.0 | stress: 68.0
Time point: 7403.0 | correctWork: 68.0
Time point: 7403.0 | stress: 69.0
Time point: 7495.0 | correctWork: 69.0
Time point: 7495.0 | stress: 70.0
Time point: 7589.0 | correctWork: 70.0
Time point: 7589.0 | stress: 71.0
Time point: 7696.0 | correctWork: 71.0
Time point: 7696.0 | stress: 72.0
Time point: 7848.0 | correctWork: 72.0
Time point: 7848.0 | stress: 73.0
Time point: 8006.0 | correctWork: 73.0
Time point: 8006.0 | stress: 74.0
Time point: 8135.0 | correctWork: 74.0
Time point: 8135.0 | stress: 75.0
Time point: 8229.0 | correctWork: 75.0
Time point: 8229.0 | stress: 76.0
Time point: 8302.0 | correctWork: 76.0
Time point: 8302.0 | stress: 77.0
Time point: 959.0 | correctWork: 1.0
Time point: 959.0 | stress: 2.0
