Time point: 426.0 | correctWork: 1.0
Time point: 5459.0 | correctWork: 48.0
Time point: 5459.0 | stress: 49.0
Time point: 5550.0 | correctWork: 49.0
Time point: 5550.0 | stress: 50.0
Time point: 5696.0 | correctWork: 50.0
Time point: 5696.0 | stress: 51.0
Time point: 5798.0 | correctWork: 51.0
Time point: 5798.0 | stress: 52.0
Time point: 5891.0 | correctWork: 52.0
Time point: 5891.0 | stress: 53.0
Time point: 6026.0 | correctWork: 53.0
Time point: 6026.0 | stress: 54.0
Time point: 6153.0 | correctWork: 54.0
Time point: 6153.0 | stress: 55.0
Time point: 6245.0 | correctWork: 55.0
Time point: 6245.0 | stress: 56.0
Time point: 6287.0 | correctWork: 56.0
Time point: 6287.0 | stress: 57.0
Time point: 6358.0 | correctWork: 57.0
Time point: 6358.0 | stress: 58.0
Time point: 6420.0 | correctWork: 58.0
Time point: 6420.0 | stress: 59.0
Time point: 6596.0 | correctWork: 59.0
Time point: 6596.0 | stress: 60.0
Time point: 6688.0 | correctWork: 60.0
Time point: 6688.0 | stress: 61.0
Time point: 6878.0 | correctWork: 61.0
Time point: 6878.0 | stress: 62.0
Time point: 6980.0 | correctWork: 62.0
Time point: 6980.0 | stress: 63.0
Time point: 7071.0 | correctWork: 63.0
Time point: 7071.0 | stress: 64.0
Time point: 7150.0 | correctWork: 64.0
Time point: 7150.0 | stress: 65.0
Time point: 7259.0 | correctWork: 65.0
Time point: 7259.0 | stress: 66.0
Time point: 7382.0 | correctWork: 66.0
Time point: 7382.0 | stress: 67.0
Time point: 7402.0 | correctWork: 67.0
Time point: 7402.0 | stress: 68.0
Time point: 7496.0 | correctWork: 68.0
Time point: 7496.0 | stress: 69.0
Time point: 7588.0 | correctWork: 69.0
Time point: 7588.0 | stress: 70.0
Time point: 7695.0 | correctWork: 70.0
Time point: 7695.0 | stress: 71.0
Time point: 7812.0 | correctWork: 71.0
Time point: 7812.0 | stress: 72.0
Time point: 7942.0 | correctWork: 72.0
Time point: 7942.0 | stress: 73.0
Time point: 7963.0 | correctWork: 73.0
Time point: 7963.0 | stress: 74.0
Time point: 8056.0 | correctWork: 74.0
Time point: 8056.0 | stress: 75.0
Time point: 8137.0 | correctWork: 75.0
Time point: 8137.0 | stress: 76.0
Time point: 8284.0 | correctWork: 76.0
Time point: 8284.0 | stress: 77.0
