Time point: 218.0 | PatientsSeen: 1.0
Time point: 6472.0 | PatientsSeen: 101.0
Time point: 6534.0 | PatientsSeen: 102.0
Time point: 6599.0 | PatientsSeen: 103.0
Time point: 6660.0 | PatientsSeen: 104.0
Time point: 6725.0 | PatientsSeen: 105.0
Time point: 6786.0 | PatientsSeen: 106.0
Time point: 6849.0 | PatientsSeen: 107.0
Time point: 6913.0 | PatientsSeen: 108.0
Time point: 6976.0 | PatientsSeen: 109.0
Time point: 7040.0 | PatientsSeen: 110.0
Time point: 7101.0 | PatientsSeen: 111.0
Time point: 7163.0 | PatientsSeen: 112.0
Time point: 7225.0 | PatientsSeen: 113.0
Time point: 7291.0 | PatientsSeen: 114.0
Time point: 7353.0 | PatientsSeen: 115.0
Time point: 7417.0 | PatientsSeen: 116.0
Time point: 7481.0 | PatientsSeen: 117.0
Time point: 7542.0 | PatientsSeen: 118.0
Time point: 7605.0 | PatientsSeen: 119.0
Time point: 7669.0 | PatientsSeen: 120.0
Time point: 7730.0 | PatientsSeen: 121.0
Time point: 7795.0 | PatientsSeen: 122.0
