Time point: 165.0 | PatientsSeen: 1.0
Time point: 3154.0 | PatientsSeen: 51.0
Time point: 3216.0 | PatientsSeen: 52.0
Time point: 3280.0 | PatientsSeen: 53.0
Time point: 3340.0 | PatientsSeen: 54.0
Time point: 3406.0 | PatientsSeen: 55.0
Time point: 3467.0 | PatientsSeen: 56.0
Time point: 3530.0 | PatientsSeen: 57.0
Time point: 3593.0 | PatientsSeen: 58.0
Time point: 3656.0 | PatientsSeen: 59.0
Time point: 3721.0 | PatientsSeen: 60.0
Time point: 3783.0 | PatientsSeen: 61.0
Time point: 3845.0 | PatientsSeen: 62.0
Time point: 3909.0 | PatientsSeen: 63.0
Time point: 3971.0 | PatientsSeen: 64.0
Time point: 4035.0 | PatientsSeen: 65.0
Time point: 4097.0 | PatientsSeen: 66.0
Time point: 4161.0 | PatientsSeen: 67.0
Time point: 4223.0 | PatientsSeen: 68.0
Time point: 4288.0 | PatientsSeen: 69.0
Time point: 4350.0 | PatientsSeen: 70.0
Time point: 4413.0 | PatientsSeen: 71.0
Time point: 4475.0 | PatientsSeen: 72.0
Time point: 4539.0 | PatientsSeen: 73.0
Time point: 4603.0 | PatientsSeen: 74.0
Time point: 4665.0 | PatientsSeen: 75.0
Time point: 4728.0 | PatientsSeen: 76.0
Time point: 4790.0 | PatientsSeen: 77.0
Time point: 4855.0 | PatientsSeen: 78.0
Time point: 4916.0 | PatientsSeen: 79.0
Time point: 4981.0 | PatientsSeen: 80.0
Time point: 5042.0 | PatientsSeen: 81.0
Time point: 5107.0 | PatientsSeen: 82.0
Time point: 5169.0 | PatientsSeen: 83.0
Time point: 5231.0 | PatientsSeen: 84.0
Time point: 5294.0 | PatientsSeen: 85.0
Time point: 5359.0 | PatientsSeen: 86.0
Time point: 5421.0 | PatientsSeen: 87.0
Time point: 5484.0 | PatientsSeen: 88.0
Time point: 5547.0 | PatientsSeen: 89.0
Time point: 5610.0 | PatientsSeen: 90.0
Time point: 5674.0 | PatientsSeen: 91.0
Time point: 5737.0 | PatientsSeen: 92.0
Time point: 5798.0 | PatientsSeen: 93.0
Time point: 5862.0 | PatientsSeen: 94.0
Time point: 5924.0 | PatientsSeen: 95.0
Time point: 5988.0 | PatientsSeen: 96.0
Time point: 6050.0 | PatientsSeen: 97.0
Time point: 6115.0 | PatientsSeen: 98.0
Time point: 6178.0 | PatientsSeen: 99.0
Time point: 6240.0 | PatientsSeen: 100.0
Time point: 6304.0 | PatientsSeen: 101.0
Time point: 6368.0 | PatientsSeen: 102.0
Time point: 6430.0 | PatientsSeen: 103.0
Time point: 6493.0 | PatientsSeen: 104.0
Time point: 6555.0 | PatientsSeen: 105.0
Time point: 6618.0 | PatientsSeen: 106.0
Time point: 6682.0 | PatientsSeen: 107.0
Time point: 6746.0 | PatientsSeen: 108.0
Time point: 6809.0 | PatientsSeen: 109.0
Time point: 6868.0 | PatientsSeen: 110.0
Time point: 6934.0 | PatientsSeen: 111.0
Time point: 6995.0 | PatientsSeen: 112.0
Time point: 7058.0 | PatientsSeen: 113.0
Time point: 7123.0 | PatientsSeen: 114.0
Time point: 7184.0 | PatientsSeen: 115.0
Time point: 7250.0 | PatientsSeen: 116.0
Time point: 7312.0 | PatientsSeen: 117.0
Time point: 7373.0 | PatientsSeen: 118.0
Time point: 7438.0 | PatientsSeen: 119.0
Time point: 7501.0 | PatientsSeen: 120.0
Time point: 7565.0 | PatientsSeen: 121.0
Time point: 7626.0 | PatientsSeen: 122.0
Time point: 7688.0 | PatientsSeen: 123.0
Time point: 7751.0 | PatientsSeen: 124.0
Time point: 7815.0 | PatientsSeen: 125.0
